,,,Profile: JXJ,,,,,,,,,,,Note:,Case: Chip is larger than Lampda(It means: Peak of TC at Chip),,,,,
131.5,97.51,94.51,102.06,94.06,90.12,94.62,76.4,,,0,0.17,0.28,0.16,0.05,0.11,,,,,
131.75,97.56,94.51,102.17,94.17,90.17,94.67,76.4,,,0,0.23,0.28,0.17,0,0.16,,,,,
132,97.62,94.51,102.45,94.28,90.28,94.73,76.45,,,0.05,0.22,0.34,0.23,0.11,0.17,,,,,
132.25,97.67,94.51,102.23,94.34,90.28,94.67,76.51,,,0.16,0.72,0.28,0.23,0.28,0.16,,,,,
132.5,97.67,94.51,102.4,94.45,90.34,94.67,76.56,,,0.05,0.72,0.22,0.17,0.34,0.17,,,,,
132.75,97.67,94.56,102.67,94.62,90.51,94.84,76.62,,,0,0.45,0.11,0.05,0.22,0.16,,,,,
133,97.84,94.67,102.95,94.62,90.51,94.95,76.67,,,-0.16,0.11,0.22,0.16,0.22,0.17,,,,,
133.25,97.9,94.56,103.12,94.67,90.51,95.01,76.73,,,0,-0.28,0.23,0.22,0.16,0.28,,,,,
133.5,97.95,94.56,103.12,94.73,90.56,95.06,76.78,,,0,-0.34,0.33,0.22,0.17,0.23,,,,,
133.75,98.01,94.51,103.06,94.84,90.67,95.17,76.84,,,0,-0.33,0.28,0.23,0.17,0.22,,,,,
134,98.06,94.56,102.84,94.9,90.73,95.17,77.01,,,0,0.11,0.27,0.17,0.23,0.11,,,,,
134.25,98.12,94.56,102.78,95.06,90.78,95.23,77.01,,,0,0.17,0.22,0.12,0.28,0.16,,,,,
134.5,98.12,94.51,102.73,95.12,90.9,95.34,77.06,,,0.05,0.33,0.22,0.11,0.22,0.17,,,,,
134.75,98.23,94.56,102.95,95.17,90.9,95.4,77.12,,,0,0.17,0.23,0.22,0.22,0.16,,,,,
135,98.23,94.56,102.95,95.28,90.9,95.51,77.17,,,0.11,0.11,0.23,0.22,0.16,0.28,,,,,
135.25,98.23,94.56,103.06,95.34,91.01,95.56,77.23,,,0.11,0,0.22,0.11,0.17,0.17,,,,,
135.5,98.34,94.56,103.12,95.4,91.12,95.62,77.28,,,0.17,0.11,0.22,0.11,0.22,0.23,,,,,
135.75,98.45,94.67,103.06,95.51,91.12,95.67,77.45,,,0.06,0.22,0.22,0.11,0.23,0.06,,,,,
136,98.56,94.67,103.06,95.56,91.12,95.73,77.4,,,0.06,0.22,0.28,0.22,0.17,0.16,,,,,
136.25,98.62,94.73,103.23,95.62,91.23,95.84,77.51,,,0,0.17,0.22,0.11,0.17,0.05,,,,,
136.5,98.56,94.73,103.28,95.73,91.23,95.9,77.51,,,0.05,0.12,0.17,0.28,0.16,0.16,,,,,
136.75,98.67,94.73,103.28,95.84,91.34,95.9,77.56,,,0.11,0.34,0.17,0.17,0.22,0.11,,,,,
137,98.73,94.73,103.4,95.84,91.34,96.01,77.56,,,0.11,0.61,0.17,0.22,0.11,0.11,,,,,
137.25,98.73,94.78,103.4,95.9,91.51,96.06,77.67,,,0.06,1.11,0.16,0.05,0.11,0.11,,,,,
137.5,98.9,94.84,103.62,96.01,91.51,96.12,77.67,,,0,0.83,0.22,0.16,0.11,0.23,,,,,
137.75,98.9,94.84,104.01,96.01,91.56,96.12,77.67,,,0.11,0.5,0.27,0.22,0.11,0.34,,,,,
138,98.95,94.84,104.51,96.06,91.56,96.17,77.78,,,0.06,-0.23,0.34,0.22,0.11,0.23,,,,,
138.25,99.06,94.84,104.45,96.23,91.67,96.23,77.9,,,0.17,0.33,0.28,0.23,0.22,0.22,,,,,
138.5,99.01,94.95,104.51,96.28,91.78,96.23,78.01,,,0.06,0.11,0.34,0.28,0.39,0.16,,,,,
138.75,99.12,94.9,104.28,96.4,91.78,96.28,78.01,,,0.11,0.39,0.22,0.17,0.28,0.16,,,,,
139,99.12,95.01,104.78,96.51,91.9,96.45,78.12,,,0.11,-0.05,0.16,0.16,0.17,0.16,,,,,
139.25,99.23,95.01,104.62,96.62,92.06,96.62,78.17,,,0.11,0.22,0.16,0.11,0.11,0.17,,,,,
139.5,99.28,95.01,104.67,96.62,91.95,96.56,78.17,,,0.16,0.23,0.11,0.22,0.17,0.23,,,,,
139.75,99.4,95.12,104.73,96.67,92.06,96.62,78.28,,,0.11,0.28,0.23,0.11,0.11,0.12,,,,,
140,99.4,95.12,104.84,96.78,92.17,96.73,78.34,,,0.11,0.33,0.23,0.11,0.05,0.22,,,,,
140.25,99.4,95.17,104.9,96.73,92.17,96.73,78.4,,,0.11,0.27,0.28,0.23,0.11,0.22,,,,,
140.5,99.45,95.23,105.01,96.9,92.17,96.73,78.4,,,0.17,0.27,0.27,0.17,0.11,0.16,,,,,
140.75,99.51,95.23,105.17,97.01,92.28,96.78,78.56,,,0.17,0.06,0.22,0.17,0.23,0.11,,,,,
141,99.67,95.28,105.17,97.01,92.4,96.84,78.62,,,0.23,0.06,0.27,0.05,0.17,0.05,,,,,
141.25,99.67,95.4,105.28,97.17,92.34,96.84,78.56,,,0.11,0.06,0.17,0.22,0.22,0.22,,,,,
141.5,99.67,95.4,105.23,97.23,92.45,97.01,78.67,,,0.16,0.28,0.17,0.17,0.16,0.11,,,,,
141.75,99.9,95.51,105.23,97.28,92.45,97.01,78.67,,,0.11,0.22,0.23,0.17,0.11,0.28,,,,,
142,99.9,95.51,105.34,97.34,92.56,97.06,78.78,,,0.16,0.11,0.28,0.17,0.22,0.17,,,,,
142.25,99.84,95.56,105.51,97.4,92.62,97.17,78.78,,,0.17,0.16,0.27,0.16,0.23,0.23,,,,,
142.5,100.06,95.62,105.45,97.51,92.62,97.12,78.95,,,0.11,0.11,0.16,0.16,0.33,0.11,,,,,
142.75,100.01,95.67,105.45,97.62,92.73,97.28,78.95,,,0.11,0.06,0.16,0.17,0.23,0.17,,,,,
143,100.06,95.73,105.67,97.67,92.78,97.4,79.01,,,0.11,0.67,0.23,0.17,0.16,0.16,,,,,
143.25,100.12,95.73,105.56,97.67,92.78,97.45,79.06,,,0.17,1,0.23,0.23,0.17,0.06,,,,,
143.5,100.28,95.78,105.51,97.78,92.9,97.51,79.12,,,0.23,0.94,0.23,0.11,0.16,0,,,,,
143.75,100.23,95.84,106.34,97.9,92.95,97.56,79.17,,,0.17,-0.22,0.16,0.17,0.11,0.06,,,,,
144,100.34,95.9,106.56,97.9,93.01,97.62,79.12,,,0.16,-0.55,0.22,0.16,0.16,0.16,,,,,
144.25,100.45,96.01,106.45,98.01,93.01,97.67,79.12,,,0.16,-0.05,0.22,0.16,0.17,0.28,,,,,
144.5,100.45,96.01,106.12,98.06,93.12,97.67,79.23,,,0.11,0.39,0.28,0.11,0.23,0.17,,,,,
144.75,100.51,96.06,106.01,98.12,93.17,97.78,79.28,,,0.11,0.66,0.28,0.17,0.17,0.17,,,,,
145,100.56,96.17,106.4,98.23,93.17,97.84,79.4,,,0.06,0.38,0.22,0.17,0.22,0.05,,,,,
145.25,100.51,96.12,106.51,98.34,93.23,97.9,79.4,,,0.16,0.16,0.11,0.22,0.27,0.11,,,,,
145.5,100.62,96.17,106.67,98.4,93.34,97.95,79.45,,,0.17,-0.11,0.16,0.11,0.22,0.06,,,,,
145.75,100.62,96.23,106.78,98.45,93.34,98.06,79.45,,,0.22,-0.22,0.17,0.22,0.11,0.17,,,,,
146,100.78,96.28,106.67,98.45,93.45,98.17,79.51,,,0.28,-0.22,0.22,0.11,0.06,0.16,,,,,
146.25,100.78,96.34,106.56,98.56,93.45,98.17,79.51,,,0.22,0.06,0.22,0.22,0.11,0.16,,,,,
146.5,100.95,96.45,106.56,98.62,93.56,98.17,79.62,,,0.22,0.45,0.16,0.11,0.23,0.11,,,,,
146.75,100.95,96.56,106.45,98.67,93.56,98.23,79.67,,,0.17,0.45,0.17,0.22,0.22,0.11,,,,,
147,101.06,96.56,106.62,98.78,93.67,98.28,79.67,,,0.17,0.11,0.17,0.17,0.23,0.23,,,,,
147.25,101.01,96.67,107.01,98.78,93.67,98.4,79.73,,,0.17,-0.17,0.28,0.23,0.22,0.17,,,,,
147.5,101.12,96.73,106.9,98.84,93.78,98.45,79.78,,,0.17,-0.34,0.28,0.17,0.28,0.17,,,,,
147.75,101.17,96.73,106.73,98.95,93.84,98.51,79.9,,,0.28,-0.28,0.11,0.11,0.16,0.11,,,,,
148,101.17,96.84,106.84,99.06,93.9,98.62,79.9,,,0.17,-0.33,0.11,0.16,0.11,0.22,,,,,
148.25,101.23,96.9,106.56,99.12,93.95,98.73,79.95,,,0.16,0.39,0.16,0.17,0.17,0.22,,,,,
148.5,101.28,97.01,106.45,99.06,93.95,98.67,80.01,,,0.11,0.72,0.34,0.28,0.34,0.11,,,,,
148.75,101.34,97.01,106.51,99.17,94.06,98.73,80.12,,,0.16,0.89,0.28,0.28,0.33,0.11,,,,,
149,101.34,97.06,106.95,99.28,94.12,98.9,80.17,,,0.22,0.39,0.23,0.22,0.22,0.11,,,,,
149.25,101.51,97.12,107.17,99.4,94.23,99.01,80.12,,,0.16,0,0.22,0.11,0.22,0.28,,,,,
149.5,101.56,97.17,107.4,99.45,94.34,99.06,80.23,,,0.28,-0.28,0.22,0.06,0.17,0.17,,,,,
149.75,101.62,97.28,107.34,99.51,94.34,99.12,80.28,,,0.17,-0.56,0.22,0.17,0.33,0.17,,,,,
150,101.62,97.28,107.17,99.62,94.34,99.23,80.4,,,0.28,-0.39,0.11,0.17,0.22,0.22,,,,,
150.25,101.67,97.45,107.12,99.67,94.4,99.23,80.4,,,0.11,-0.34,0.06,0.27,0.33,0.22,,,,,
150.5,101.67,97.45,106.78,99.73,94.51,99.45,80.45,,,0.22,-0.11,0.17,0.22,0.11,0.22,,,,,
150.75,101.78,97.56,106.78,99.73,94.51,99.45,80.62,,,0.06,-0.05,0.17,0.27,0.11,0.11,,,,,
151,101.78,97.56,106.78,99.73,94.67,99.56,80.62,,,0.11,0,0.28,0.17,0.06,0.11,,,,,
151.25,101.9,97.67,106.67,99.9,94.73,99.56,80.67,,,0.17,0,0.16,0.11,0.11,0.17,,,,,
151.5,101.78,97.62,106.73,99.9,94.78,99.56,80.73,,,0.28,0.22,0.16,0.17,0.22,0.05,,,,,
151.75,101.95,97.67,106.78,100.01,94.84,99.62,80.73,,,0.23,0.28,0,0.22,0.28,0.22,,,,,
152,101.95,97.84,106.67,100.06,94.84,99.67,80.84,,,0.17,0.61,0.17,0.22,0.28,0.06,,,,,
152.25,101.95,97.9,106.95,100.06,94.95,99.78,80.78,,,0.11,0.72,0.17,0.11,0.23,0.23,,,,,
152.5,101.95,97.9,107.06,100.01,95.06,99.9,80.95,,,0.16,0.89,0.22,0.06,0.11,0.11,,,,,
152.75,102.01,98.01,107.28,100.23,95.06,99.95,80.9,,,0.16,0.45,0.05,0.17,0.11,0.27,,,,,
153,102.01,98.01,107.67,100.23,95.06,100.01,81.01,,,0.22,-0.22,0.17,0.22,0.22,0.16,,,,,
153.25,102.12,98.06,107.95,100.23,95.12,100.01,81.06,,,0.28,-0.28,0.28,0.28,0.39,0.22,,,,,
153.5,102.12,98.17,107.73,100.28,95.23,100.06,81.17,,,0.11,-0.17,0.28,0.28,0.34,0.17,,,,,
153.75,102.17,98.23,107.45,100.4,95.28,100.23,81.17,,,0.17,0.11,0.22,0.28,0.17,0.23,,,,,
154,102.17,98.34,107.67,100.51,95.4,100.4,81.28,,,0.06,-0.05,0.22,0.22,0.05,0.17,,,,,
154.25,102.17,98.28,107.56,100.56,95.51,100.4,81.34,,,0.17,0.56,0.17,0.11,0.11,0.22,,,,,
154.5,102.17,98.4,107.56,100.62,95.56,100.4,81.4,,,0.22,0.61,0.16,0.11,0.11,0.16,,,,,
154.75,102.23,98.4,107.62,100.73,95.62,100.45,81.45,,,0.33,0.5,0.17,0.11,0.06,0.11,,,,,
155,102.23,98.45,108.12,100.73,95.62,100.51,81.56,,,0.28,-0.22,0.17,0.16,0.05,0.11,,,,,
155.25,102.28,98.62,108.17,100.78,95.67,100.51,81.56,,,0.16,-0.39,0.17,0.11,0.11,0.22,,,,,
155.5,102.34,98.73,108.12,100.9,95.73,100.51,81.56,,,0.17,-0.22,0.16,0.17,0.27,0.22,,,,,
155.75,102.4,98.73,107.9,100.9,95.78,100.56,81.67,,,0.22,-0.06,0.22,0.23,0.28,0.17,,,,,
156,102.4,98.78,107.78,100.95,95.78,100.62,81.78,,,0.17,0.39,0.22,0.23,0.22,0.06,,,,,
156.25,102.45,98.9,107.9,101.06,95.9,100.78,81.78,,,0.11,0.61,0.11,0.11,0.17,0.12,,,,,
156.5,102.4,98.95,107.84,101.12,96.01,100.84,81.84,,,0.11,0.78,0.11,0.11,0.11,0.11,,,,,
156.75,102.51,98.95,108.17,101.17,96.01,100.84,81.84,,,0.17,0.34,0.06,0.16,0.06,0.22,,,,,
157,102.51,99.01,108.51,101.17,96.01,100.95,81.9,,,0.16,0.22,0.17,0.27,0,0.22,,,,,
157.25,102.51,99.06,108.62,101.23,96.12,100.95,81.95,,,0.22,0.55,0.17,0.11,0,0.17,,,,,
157.5,102.45,99.12,108.51,101.23,96.17,100.9,82.06,,,0.16,0.77,0.28,0.23,0.22,0.22,,,,,
157.75,102.51,99.17,108.73,101.34,96.28,100.95,82.12,,,0.23,0.61,0.22,0.23,0.06,0.22,,,,,
158,102.51,99.28,109.17,101.4,96.23,100.95,82.12,,,0.17,0.17,0.22,0.33,0.11,0.16,,,,,
158.25,102.51,99.28,109.28,101.51,96.4,101.12,82.28,,,0.17,-0.11,0.22,0.22,-0.11,0.12,,,,,
158.5,102.51,99.4,109.34,101.56,96.51,101.01,82.34,,,0.11,0,0.22,0.16,0.16,0.11,,,,,
158.75,102.51,99.45,109.34,101.62,96.56,101.06,82.28,,,0.11,0.06,0.22,0.22,0.11,0.34,,,,,
159,102.51,99.45,109.17,101.73,96.62,101.01,82.4,,,0.22,0.39,0.17,0.16,0,0.22,,,,,
159.25,102.45,99.51,109.34,101.78,96.67,101.17,82.45,,,0.16,0,0.17,0.11,-0.22,0.17,,,,,
159.5,102.56,99.56,109.4,101.84,96.78,101.17,82.62,,,0.28,0.11,0.22,0.06,-0.16,0.05,,,,,
159.75,102.62,99.67,109.56,101.9,96.78,101.01,82.62,,,0.17,-0.11,0.16,0.12,-0.17,0.05,,,,,
160,102.56,99.67,109.34,101.95,96.78,100.95,82.62,,,0.17,0.06,0.22,0.23,-0.05,0.22,,,,,
160.25,102.67,99.84,109.51,102.06,96.84,101.01,82.67,,,0,0,0.06,0.11,-0.17,0.17,,,,,
160.5,102.62,99.84,109.45,102.06,96.9,100.84,82.67,,,0.17,0.22,0.22,0.05,0,0.23,,,,,
160.75,102.67,99.84,109.4,102.17,97.01,100.9,82.84,,,0.17,0.38,0.17,-0.06,0,0.06,,,,,
161,102.62,99.84,109.51,102.12,96.95,100.84,82.84,,,0.22,0.33,0.22,0.06,0,0.17,,,,,
161.25,102.67,100.01,109.67,102.28,96.95,100.84,82.9,,,0.16,0.06,0.12,0.06,0.06,0.16,,,,,
161.5,102.67,100.01,109.78,102.34,96.95,100.9,82.9,,,0.16,-0.05,0.22,0.17,0,0.33,,,,,
161.75,102.73,100.06,109.84,102.34,97.01,100.84,83.01,,,0.22,0.61,0.33,0.22,0.06,0.27,,,,,
162,102.62,100.17,109.73,102.4,97.01,100.9,83.06,,,0.06,0.89,0.22,0.22,0,0.28,,,,,
162.25,102.67,100.17,109.73,102.56,97.12,100.9,83.23,,,0.17,0.83,0.17,0.16,0.11,0.17,,,,,
162.5,102.67,100.28,110.45,102.67,97.23,100.9,83.28,,,0.17,-0.05,0.23,0.11,0.11,0.17,,,,,
162.75,102.67,100.23,110.62,102.62,97.23,100.9,83.34,,,0.22,-0.45,0.22,0.11,0.05,0.06,,,,,
163,102.78,100.34,110.56,102.73,97.28,101.01,83.4,,,0.11,-0.66,0.22,0.12,0,0.16,,,,,
163.25,102.78,100.45,110.4,102.9,97.34,101.01,83.45,,,0.06,-0.62,0.05,0,0,0.11,,,,,
163.5,102.73,100.45,110.17,102.84,97.34,100.95,83.4,,,0.11,-0.61,0.22,0.06,0.11,0.27,,,,,
163.75,102.84,100.45,109.9,102.95,97.4,101.01,83.56,,,0.22,-0.5,0.11,0,0,0.17,,,,,
164,102.78,100.51,109.78,102.95,97.34,101.01,83.56,,,0.22,-0.44,0.17,0.11,0,0.17,,,,,
164.25,102.78,100.56,109.56,103.06,97.4,101.06,83.67,,,0.22,-0.28,0.17,0.05,0.11,0.11,,,,,
164.5,102.95,100.67,109.4,103.06,97.4,101.01,83.73,,,0.11,-0.28,0.11,0,0,0.05,,,,,
164.75,102.9,100.73,109.34,103.12,97.45,101.01,83.73,,,0.11,-0.22,0.16,0.06,0,0.17,,,,,
165,103.06,100.78,109.28,103.23,97.45,101.17,83.78,,,0.17,-0.05,0.17,0.11,-0.11,0.17,,,,,
165.25,103.01,100.78,109.12,103.17,97.4,101.01,83.78,,,0.17,-0.17,0.17,0.16,0.11,0.28,,,,,
165.5,103.01,100.84,109.12,103.28,97.51,101.01,83.9,,,0.22,-0.06,0.06,0.11,0.05,0.22,,,,,
165.75,103.12,100.95,109.23,103.4,97.56,101.06,83.95,,,0.11,-0.06,0.05,0.06,0.06,0.22,,,,,
166,103.06,100.95,108.95,103.34,97.56,101.12,84.06,,,0.17,0.22,0.11,0.06,-0.06,0.22,,,,,
166.25,103.06,101.06,109.06,103.34,97.62,101.06,84.12,,,0.17,0,0.22,0.05,0.11,0.16,,,,,
166.5,103.12,101.06,109.17,103.45,97.62,101.12,84.17,,,0.17,-0.22,0.17,0.05,0,0.11,,,,,
166.75,103.12,101.12,109.17,103.45,97.62,101.06,84.28,,,0.22,-0.33,0.17,0.11,0.17,0.12,,,,,
167,103.12,101.23,109.06,103.56,97.67,101.17,84.28,,,0.28,-0.28,0.11,0,0.11,0.12,,,,,
167.25,103.28,101.23,108.95,103.62,97.67,101.12,84.28,,,0.22,-0.55,0.05,0.17,0.16,0.28,,,,,
167.5,103.28,101.34,108.84,103.62,97.73,101.23,84.4,,,0.22,-0.61,0.11,0.05,0.11,0.16,,,,,
167.75,103.34,101.51,108.78,103.67,97.67,101.28,84.4,,,0.05,-0.72,0.11,0.17,0.06,0.16,,,,,
168,103.51,101.45,108.4,103.67,97.84,101.28,84.56,,,0.17,-0.45,0.11,0,0.12,0.06,,,,,
168.25,103.51,101.56,108.23,103.73,97.78,101.34,84.56,,,0.11,-0.39,0.11,0.06,0,0.22,,,,,
168.5,103.45,101.56,108.06,103.78,97.84,101.34,84.56,,,0.22,-0.22,0,0.06,0,0.28,,,,,
168.75,103.45,101.62,107.95,103.78,97.84,101.4,84.62,,,0.16,-0.11,0,0.17,0.05,0.22,,,,,
169,134.4,101.67,107.84,103.84,97.84,101.34,84.78,,,0.17,-0.22,0.06,0.17,0.22,0.17,,,,,
169.25,187.95,101.78,107.84,103.78,97.9,101.34,84.84,,,0.12,-0.22,0.23,0.22,0.28,0.22,,,,,
169.5,200.45,101.78,107.84,103.78,98.01,101.45,84.84,,,0.23,-0.11,0.17,0.16,0.17,0.22,,,,,
169.75,205.28,101.84,107.62,103.9,98.01,101.56,84.95,,,0.17,0,0.05,0.16,0.17,0.33,,,,,
170,208.56,101.9,107.62,104.01,98.12,101.62,85.06,,,0.16,-0.06,-0.06,0,0.11,0.17,,,,,
170.25,211.06,102.01,107.73,103.95,98.17,101.62,85.06,,,0.11,-0.11,0,0,0.16,0.34,,,,,
170.5,212.78,102.01,107.62,103.95,98.17,101.73,85.28,,,0.11,-0.11,0.06,0.11,0.17,0.17,,,,,
170.75,213.12,102.06,107.56,103.95,98.12,101.73,85.23,,,0.17,-0.05,0.06,0.16,0.17,0.28,,,,,
171,214.73,102.12,107.62,103.95,98.17,101.78,85.4,,,0.16,-0.28,0.11,0.11,0.17,0.16,,,,,
171.25,215.28,102.12,107.51,104.01,98.28,101.9,85.45,,,0.05,-0.39,-0.06,0.06,0.22,0.17,,,,,
171.5,214.17,102.23,107.51,104.01,98.28,101.9,85.51,,,0.11,-0.28,0,0.12,0.22,0.22,,,,,
171.75,214.56,102.28,107.34,104.06,98.28,101.95,85.56,,,0.12,-0.06,0,0.12,0.28,0.22,,,,,
172,215.01,102.17,107.12,103.95,98.34,102.12,85.62,,,0.28,0.22,0.06,0.11,0.16,0.16,,,,,
172.25,216.78,102.34,107.23,104.01,98.4,102.12,85.73,,,0.22,0.17,0.05,0.05,0.05,0.17,,,,,
172.5,215.17,102.4,107.28,104.06,98.4,102.23,85.78,,,0.11,0.12,0,0.16,0.05,0.17,,,,,
172.75,205.9,102.45,107.34,104.01,98.45,102.28,85.78,,,0.22,0.11,0.11,0.11,0,0.17,,,,,
173,197.28,102.56,107.4,104.06,98.45,102.17,85.9,,,0.17,0,-0.05,0.11,0.17,0.11,,,,,
173.25,185.01,102.51,107.4,104.06,98.56,102.28,85.95,,,0.27,0.05,0.11,0.06,0,0.33,,,,,
173.5,177.73,102.67,107.45,104.12,98.56,102.28,85.95,,,0.11,0.06,0.05,0.22,0.17,0.45,,,,,
173.75,172.78,102.73,107.4,104.01,98.56,102.34,86.01,,,0.11,0.11,0.16,0.34,0.17,0.55,,,,,
174,169.28,102.78,107.45,104.17,98.62,102.28,86.28,,,0.12,0.06,0.11,0.33,0.34,0.23,,,,,
174.25,166.45,102.78,107.51,104.17,98.78,102.45,86.4,,,0.23,0,0,0.12,0.11,0.16,,,,,
174.5,164.28,102.84,107.51,104.17,98.9,102.51,86.56,,,0.06,0.05,0.06,0.11,0.16,0.06,,,,,
174.75,162.34,102.9,107.51,104.28,98.95,102.62,86.51,,,0.11,0.16,0,0.11,0.22,0.33,,,,,
175,160.78,103.01,107.51,104.17,98.9,102.56,86.56,,,0.11,0.33,0.11,0.22,0.28,0.22,,,,,
175.25,159.45,102.9,107.56,104.23,99.01,102.67,86.62,,,0.22,0.34,0.05,0.11,72.06,0.28,,,,,
175.5,158.45,103.01,107.67,104.28,99.06,102.84,86.84,,,0.22,0.34,0,0.11,88.78,0.06,,,,,
175.75,157.51,103.12,107.84,104.28,99.12,102.84,86.78,,,0.11,0.28,0.06,0.05,115.61,0.23,,,,,
176,156.62,103.12,107.9,104.28,99.12,174.73,86.9,,,0.16,0.66,0.06,0.11,54.94,0,,,,,
176.25,155.84,103.23,108.01,104.28,99.17,191.62,86.9,,,0.05,1.05,0.06,0.11,36.39,0.11,,,,,
176.5,155.12,103.23,108.12,104.34,99.17,218.45,87.01,,,0.11,1.33,0,0.11,13.78,-0.11,,,,,
176.75,154.51,103.28,108.56,104.34,99.23,229.67,86.9,,,0.06,1.11,0,0.22,2.45,0.16,,,,,
177,153.95,103.28,109.06,104.34,99.28,228.01,87.01,,,0.12,0.72,0.17,0.17,11.77,0.05,,,,,
177.25,153.51,103.34,109.45,104.34,99.28,232.23,86.9,,,0.06,0.45,0.11,0.23,5.11,0.22,,,,,
177.5,183.51,103.34,109.67,104.34,99.45,232.12,87.06,,,0.06,0.45,0.17,0.22,10.72,0.06,,,,,
177.75,207.23,103.4,109.78,104.51,99.45,239.78,87.06,,,0.05,0.34,0.05,0.33,-4.22,0,,,,,
178,212.73,103.4,109.9,104.45,99.51,237.34,87.12,,,0.16,0.27,0.17,3,7.17,0,,,,,
178.25,214.84,103.4,110.12,104.51,99.67,242.84,87.12,,,0.27,-0.11,0.22,15.06,-3.33,0.11,,,,,
178.5,215.84,103.45,110.12,104.56,99.78,235.56,87.06,,,0.22,-0.39,0.17,25.12,5.95,0.17,,,,,
178.75,216.34,103.56,110.17,104.62,102.51,244.51,87.12,,,0.11,-0.89,0.11,31.77,-1.28,0,,,,,
179,216.78,103.67,110.01,104.73,114.73,239.51,87.23,,,-0.05,-1,0,26.55,-0.95,0.05,,,,,
179.25,217.17,103.67,109.73,104.73,124.9,241.51,87.23,,,0.06,-0.56,0.11,22.38,-14,0.05,,,,,
179.5,217.4,103.67,109.28,104.73,134.28,243.23,87.12,,,0.11,0.06,0.22,18.17,-24.56,0.16,,,,,
179.75,217.51,103.62,109.01,104.73,141.28,238.56,87.28,,,0.16,0.39,0.17,15.17,-28.28,0.12,,,,,
180,217.9,103.73,109.17,104.84,147.28,227.51,87.28,,,0.11,0.73,0.11,12.34,-34.34,0.06,,,,,
180.25,218.84,103.78,109.34,104.95,152.45,218.67,87.28,,,0,0.78,0,9.72,-39.44,0.17,,,,,
180.5,220.34,103.78,109.4,104.9,156.45,210.28,87.4,,,0.06,0.55,0,8,-39.83,0.11,,,,,
180.75,221.23,103.84,109.9,104.95,159.62,193.17,87.34,,,0,0.44,0.11,7,-27.66,0.22,,,,,
181,221.9,103.78,110.12,104.95,162.17,179.23,87.45,,,0.12,0.55,0.06,6.28,-17.17,0.17,,,,,
181.25,222.01,103.84,109.95,104.9,164.45,170.45,87.51,,,0,1.67,0.22,5.67,-10.72,0.16,,,,,
181.5,221.56,103.84,110.34,105.06,166.62,165.51,87.56,,,0.06,127.83,0.34,5,-7.78,0.11,,,,,
181.75,220.17,103.9,110.67,105.01,168.45,162.06,87.62,,,0.05,142.73,2.22,4.11,-6.05,0.16,,,,,
182,213.12,103.84,111.62,105.12,170.12,159.73,87.67,,,0.11,142.16,5.5,0.94,-5.06,0.11,,,,,
182.25,211.45,103.9,238.17,105.4,171.62,157.73,87.67,,,0.05,16.95,9.22,-4.61,-4.28,0.17,,,,,
182.5,210.78,103.95,253.4,107.23,172.56,156.01,87.78,,,0,0.5,11.67,-10.39,-3.56,0.06,,,,,
182.75,210.4,103.95,253.78,110.62,171.06,154.67,87.78,,,0.06,0.45,12.44,-13,-3.11,0.17,,,,,
183,204.78,103.95,255.12,114.62,167.01,153.45,87.84,,,0.06,-1.39,12.61,-12.34,-2.89,0.11,,,,,
183.25,197.95,103.95,253.9,118.9,162.17,152.45,87.84,,,0.17,-0.95,12.16,-10.39,-2.61,0.22,,,,,
183.5,193.78,104.01,254.23,123.06,158.06,151.56,87.95,,,0.05,-0.17,11.78,-8.94,-2.33,0.11,,,,,
183.75,190.95,104.01,253.73,127.23,154.67,150.56,87.95,,,0.11,0.83,11.11,-7.61,3.67,0.17,,,,,
184,188.95,104.12,252.95,131.06,151.78,149.84,88.06,,,0,1.61,10.67,-6.83,54.61,0.06,,,,,
184.25,187.12,104.06,254.06,134.84,149.12,149.23,88.06,,,0.06,0.5,10.11,-5.84,59.83,0.17,,,,,
184.5,185.84,104.12,254.56,138.34,147.06,154.23,88.12,,,0.05,-0.16,9.67,-5.28,61.5,0.28,,,,,
184.75,184.62,104.12,254.56,141.73,144.95,204.45,88.12,,,0.05,-0.44,9.11,-4.61,16,0.28,,,,,
185,183.56,104.12,254.56,144.95,143.28,209.06,88.23,,,0.05,-0.83,8.56,-4.11,14.78,0.22,,,,,
185.25,182.56,104.17,254.4,148.01,141.78,215.73,88.4,,,0,-0.45,8.11,-3.72,8.05,0.11,,,,,
185.5,181.67,104.17,254.12,150.84,140.34,220.45,88.4,,,0,-1.06,7.61,-3.33,2.39,0.16,,,,,
185.75,180.78,104.17,253.73,153.51,139.17,223.84,88.45,,,0,-4.33,6.66,-3.05,-1.06,0.06,,,,,
186,180.06,104.17,253.95,156.12,138.06,223.78,88.51,,,0.11,-9.72,5.33,-2.66,-1.38,0.16,,,,,
186.25,179.23,104.17,253.06,158.45,137.01,222.84,88.56,,,0.11,-13.11,4.11,-2.39,-0.17,0.17,,,,,
186.5,178.56,104.17,249.4,160.17,136.12,222.78,88.51,,,0.17,-13.17,3.06,0.11,0.95,0.27,,,,,
186.75,178.01,104.28,244.23,161.45,135.4,222.4,88.67,,,0.06,-11.61,2.11,9.11,0.27,0.17,,,,,
187,177.51,104.28,239.95,162.56,134.62,222.67,88.73,,,0.06,-10.78,0.95,17.22,1.56,0.17,,,,,
